class,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
Reverse fly,0.623979867,-0.069207378,-0.449937582,0.999139011,0.622010827,-0.088364877,-0.469785035,0.998167872,0.621780813,-0.085287623,-0.469742626,0.997932553,0.624989569,-0.082830735,-0.470123708,0.997639477,0.62728554,-0.090099297,-0.460336506,0.998738587,0.610752821,-0.087667249,-0.460434675,0.998708963,0.609958053,-0.088556759,-0.460585356,0.998883963,0.64280045,-0.063275009,-0.464429855,0.998064816,0.622170568,-0.071112759,-0.419828236,0.999297798,0.622621238,-0.027684679,-0.434802711,0.998348057,0.627987325,-0.027417103,-0.418613493,0.998961508,0.674885213,0.08929985,-0.327314287,0.996175885,0.604223192,0.071348928,-0.36321193,0.998428881,0.951404393,0.099534512,-0.327730685,0.90035224,0.460567892,0.08336851,-0.22339645,0.923956513,1.114180088,0.035284996,-0.37123841,0.753214717,0.22005558,0.027444508,-0.184186295,0.820122838,1.152312517,0.009437935,-0.409878194,0.643458903,0.191593304,-0.000362319,-0.185140818,0.760096729,1.160171986,-0.010197994,-0.457701266,0.662226975,0.188059166,-0.00346501,-0.24238129,0.777518153,1.145691514,0.006276793,-0.392676651,0.71402514,0.194538534,0.011548877,-0.213160664,0.80649507,0.594737053,0.602381945,-0.021982836,0.98865056,0.6125018,0.562175095,0.021843363,0.993785143,0.559673905,0.823627353,0.348709524,0.779355526,0.636030078,0.812340975,0.416503757,0.792265117,0.547362328,1.022824407,0.755330443,0.58418417,0.650050461,0.944009662,0.843806088,0.572380483,0.550806582,1.053459764,0.789390206,0.610235393,0.649695396,0.956489325,0.891015887,0.54486537,0.538298726,1.033194065,0.681407869,0.449604243,0.624777615,1.011311412,0.817869484,0.436864078
Reverse fly,0.625667572,-0.066256322,-0.4597404,0.999178886,0.626887918,-0.08859209,-0.475466788,0.998265028,0.628422976,-0.085646518,-0.475462765,0.998044431,0.631134808,-0.088771395,-0.475809157,0.99776113,0.624856293,-0.090455011,-0.464107841,0.998799384,0.617123783,-0.088588051,-0.464196533,0.998779178,0.615025878,-0.088539749,-0.464349568,0.998944819,0.650933206,-0.069701321,-0.448488623,0.998163998,0.621764123,-0.072903506,-0.393482089,0.999343991,0.630170941,-0.025000166,-0.441176504,0.998435915,0.627132058,-0.025489744,-0.422919452,0.999009013,0.764494479,0.088310525,-0.316463441,0.996230066,0.546284437,0.072428972,-0.33564508,0.998414814,0.948692799,0.101553425,-0.315696657,0.904387474,0.400733411,0.087248459,-0.219328195,0.925043344,1.125844955,0.036080472,-0.387387425,0.756168842,0.214213222,0.053608391,-0.177561909,0.817760587,1.170725465,0.01836605,-0.417486906,0.64075321,0.180402502,0.039527655,-0.17852214,0.751172066,1.177869678,-0.005258833,-0.471931845,0.660968065,0.179100424,0.036125861,-0.239824891,0.769369364,1.159371138,0.007864703,-0.42020005,0.714391708,0.188762248,0.04584296,-0.209250733,0.800159514,0.630740523,0.603380382,-0.014081836,0.988958299,0.60427773,0.567964733,0.013944147,0.993918002,0.579321682,0.805439889,0.419951767,0.769793153,0.623467565,0.812538147,0.383610696,0.797502458,0.571961045,1.009231329,0.901345849,0.584542096,0.601192057,0.968580902,0.819177508,0.572172701,0.571192443,1.037336707,0.942224622,0.611070871,0.597232878,0.993271291,0.864445031,0.551707149,0.568884492,1.029897928,0.815921128,0.454295427,0.604596376,1.028131723,0.742971241,0.439751029
Reverse fly,0.628318667,-0.064797439,-0.466085613,0.999184012,0.630058169,-0.08979547,-0.476819038,0.99829942,0.632516503,-0.086943217,-0.476850569,0.998084843,0.641933382,-0.088070884,-0.477194071,0.997807086,0.624076724,-0.091189027,-0.464217246,0.998819411,0.618610919,-0.08941061,-0.464294195,0.998807013,0.615149617,-0.088855304,-0.464454085,0.998972476,0.664481044,-0.069286115,-0.433842748,0.998178601,0.620257258,-0.071609639,-0.370941907,0.999357522,0.634801745,-0.023559289,-0.440432608,0.998454869,0.627449751,-0.024348639,-0.42102471,0.999006391,0.790321231,0.089786671,-0.316006958,0.996021807,0.527522445,0.078941494,-0.32226935,0.99831593,0.953828692,0.106119081,-0.327652127,0.908668816,0.382704675,0.106108233,-0.225745037,0.923972309,1.131100535,0.074499041,-0.438798845,0.754247725,0.212944716,0.066232674,-0.242007613,0.811444938,1.173471689,0.050970092,-0.472161949,0.631418705,0.179098934,0.056505334,-0.237322897,0.738673687,1.181570768,0.031222947,-0.529167473,0.653139472,0.178466246,0.053055186,-0.306865603,0.757744431,1.162508249,0.04639367,-0.47755605,0.709575474,0.188854024,0.061257191,-0.285238832,0.789959729,0.643103838,0.597770572,-0.011063154,0.988442481,0.60255605,0.577103198,0.010997755,0.993769169,0.617026269,0.805217505,0.398814052,0.767695367,0.571509242,0.812898636,0.359860271,0.807329595,0.63014257,0.979296684,0.863772392,0.591938198,0.557895482,0.970157325,0.776223302,0.581880033,0.629919648,1.00132823,0.902969241,0.615071595,0.557594061,0.993413985,0.818054557,0.557852685,0.635692716,1.019894004,0.769498944,0.466719806,0.553420305,1.037129641,0.697606385,0.451035023
Reverse fly,0.635325789,-0.06486363,-0.474508226,0.999123216,0.634968162,-0.094211698,-0.478035063,0.998175263,0.641683757,-0.09340132,-0.47812438,0.997968793,0.6505481,-0.093954019,-0.47845459,0.997679293,0.627881169,-0.094672494,-0.464386851,0.998729885,0.622918606,-0.091888182,-0.464458704,0.998733342,0.617835581,-0.090000369,-0.46463269,0.99890697,0.673054218,-0.074962109,-0.402039856,0.998044074,0.617440403,-0.071153425,-0.332092851,0.999293804,0.643409431,-0.02474601,-0.440609783,0.998357475,0.632172704,-0.024775887,-0.420085818,0.998899639,0.796445847,0.091348298,-0.304476589,0.99574405,0.526053309,0.084173985,-0.263519347,0.998202085,0.951463223,0.126652732,-0.327705771,0.911629736,0.381566107,0.143436283,-0.229194,0.923024774,1.124094605,0.124207154,-0.457123667,0.745687723,0.212205917,0.0849142,-0.319442123,0.807233691,1.165660024,0.110639557,-0.493590355,0.61747694,0.178180799,0.076834165,-0.337974668,0.730080545,1.173719287,0.095600635,-0.552923143,0.641041458,0.176992565,0.074019335,-0.413714409,0.750635445,1.153604746,0.106953971,-0.496600091,0.701742887,0.187018365,0.080694482,-0.366466224,0.783573151,0.651862502,0.590181947,-0.010392531,0.98718518,0.597212434,0.581866384,0.010395898,0.993339658,0.634130597,0.806253433,0.375879467,0.763493359,0.556180716,0.817051828,0.352506697,0.816232026,0.643962681,0.976574302,0.836007416,0.593938649,0.543962359,0.990247309,0.755719483,0.589685798,0.642442346,0.998979986,0.874728084,0.616626322,0.544249237,1.012315512,0.796755195,0.561897933,0.654962242,1.024984837,0.734607816,0.475385725,0.537862182,1.068435073,0.646268189,0.460070461
Reverse fly,0.641072869,-0.063672163,-0.444380999,0.9988904,0.635171413,-0.093371481,-0.453663975,0.997701228,0.641835809,-0.091624312,-0.453806221,0.997413635,0.649428368,-0.092240565,-0.454130113,0.997049928,0.625892162,-0.094035849,-0.436288118,0.998437881,0.621251464,-0.091233239,-0.436371803,0.998451352,0.616699517,-0.089185804,-0.436666429,0.998681903,0.671307504,-0.073387891,-0.399766773,0.997509062,0.620550513,-0.071061201,-0.322518051,0.999147475,0.647936642,-0.021806164,-0.421144187,0.99808085,0.63652885,-0.020224132,-0.396056741,0.998679876,0.79867059,0.098432057,-0.308099508,0.995332599,0.528259456,0.097126156,-0.265033066,0.998179138,0.956383348,0.156536192,-0.348839104,0.911407471,0.39003855,0.200595543,-0.215246126,0.921278775,1.11420846,0.170496359,-0.502783179,0.734843969,0.213477924,0.15279828,-0.280585021,0.801912248,1.153482318,0.159889996,-0.544517875,0.602832258,0.180605471,0.148545533,-0.295387387,0.721033931,1.161144018,0.143548056,-0.600803792,0.627756357,0.178284094,0.146463454,-0.366082907,0.74286288,1.142308593,0.153987616,-0.541814625,0.69108355,0.190448567,0.151412547,-0.321056038,0.777229905,0.680699587,0.597858608,-0.010139471,0.985778034,0.595784485,0.586319983,0.010205707,0.993135512,0.654890358,0.811830819,0.363464147,0.751043737,0.554208398,0.821974754,0.322065771,0.820845664,0.653599441,0.986755252,0.839842439,0.578264534,0.526108861,1.029064894,0.747617543,0.583625853,0.650393605,1.00660491,0.880780101,0.60463047,0.527651966,1.051797986,0.787825704,0.553232253,0.660807669,1.057013273,0.733674228,0.464724392,0.508360922,1.12389636,0.611796618,0.45117715
Reverse fly,0.645030916,-0.058941074,-0.540698349,0.998613298,0.642836869,-0.091336966,-0.54598546,0.997409284,0.646128297,-0.088766806,-0.546142459,0.99708122,0.654328704,-0.092040636,-0.546584487,0.996708453,0.636834085,-0.090114251,-0.539593875,0.998224497,0.63418287,-0.086460926,-0.539664686,0.998211503,0.631042659,-0.083374687,-0.539946496,0.9984442,0.671131372,-0.061831594,-0.469037861,0.997275472,0.629924536,-0.065314934,-0.444475591,0.998998821,0.650981605,-0.018673768,-0.507015824,0.997765779,0.642062843,-0.015795058,-0.497759998,0.998401225,0.800782681,0.104493357,-0.39434427,0.994785845,0.52651608,0.110117212,-0.378845096,0.99772805,0.950418174,0.197387159,-0.483160079,0.911322415,0.396123558,0.218299419,-0.50619483,0.907218218,1.103270769,0.199122638,-0.611958086,0.726511717,0.236787766,0.211128742,-0.753229737,0.772934198,1.142282128,0.185687125,-0.656375289,0.59056282,0.199226037,0.21931909,-0.790334105,0.693106711,1.149663925,0.167510942,-0.699740291,0.617420673,0.197914705,0.211769909,-0.851500213,0.716454148,1.131364107,0.179246396,-0.644922733,0.683035553,0.216956049,0.218194515,-0.793357074,0.753876925,0.699334919,0.59834379,-0.012867248,0.983044326,0.595934987,0.585858047,0.013127802,0.992115676,0.661665082,0.819015563,0.313859731,0.742559612,0.544793725,0.825055063,0.285801232,0.818757057,0.654844344,0.98671788,0.729969561,0.566119254,0.519867837,1.026944876,0.657616436,0.574905574,0.652474344,0.990484476,0.761039019,0.590807796,0.524613142,1.049599409,0.690962315,0.538251758,0.662389815,1.072490931,0.605122507,0.452573538,0.484768063,1.120340824,0.521681488,0.439162999
Reverse fly,0.646073699,-0.049137317,-0.513871372,0.997679949,0.648697019,-0.080948792,-0.528168559,0.996091723,0.653705835,-0.088140599,-0.528068125,0.995657563,0.662522972,-0.091173276,-0.528337777,0.995268583,0.637522817,-0.078896761,-0.518547773,0.997283399,0.633582234,-0.075016215,-0.518645108,0.997140408,0.628956914,-0.071343832,-0.518799663,0.997493207,0.680330932,-0.064267077,-0.393263459,0.996142566,0.626856089,-0.051376872,-0.346529871,0.998392582,0.655436218,-0.00990828,-0.500922024,0.996822238,0.642077684,-0.00780692,-0.496023089,0.997684598,0.796260417,0.108091794,-0.318331689,0.994780719,0.527146399,0.115140557,-0.262074679,0.997675478,0.945030808,0.255997986,-0.46564427,0.909636319,0.394066721,0.240480497,-0.427460343,0.901048005,1.064127207,0.266842693,-0.557099462,0.720259488,0.267451435,0.257939726,-0.787063956,0.75933814,1.099421024,0.264738739,-0.605861962,0.584906518,0.222198009,0.280349731,-0.84441644,0.678857684,1.110241771,0.245178446,-0.652879,0.61360389,0.232313871,0.268369973,-0.900021672,0.70428884,1.0885638,0.252542377,-0.590245247,0.680138052,0.257735848,0.267350852,-0.827455878,0.743259609,0.694836259,0.588749528,-0.012847036,0.978185534,0.590738714,0.585799038,0.013142921,0.990596414,0.675284207,0.835023582,0.219317168,0.741996408,0.539343297,0.836908162,0.191711709,0.819964349,0.661692441,0.988540053,0.602275968,0.553745449,0.521408379,1.057815433,0.517639101,0.568307817,0.65554893,0.991736233,0.631558537,0.572097659,0.528403461,1.082996249,0.544713259,0.518415153,0.683383882,1.101871967,0.470465332,0.439889669,0.48643589,1.165935278,0.35594517,0.428539664
Reverse fly,0.643327177,-0.04263765,-0.475253969,0.997550964,0.647456348,-0.077612624,-0.476995617,0.995878696,0.653157771,-0.08591187,-0.477154493,0.995438278,0.662557542,-0.089130156,-0.477342367,0.994976103,0.635768294,-0.072049774,-0.45951885,0.997141361,0.632984996,-0.066964142,-0.459527433,0.996981502,0.624484897,-0.061843939,-0.459800661,0.997372806,0.679021418,-0.04796401,-0.341710955,0.995854378,0.615418613,-0.041041538,-0.259562463,0.998343349,0.656555533,-0.005798221,-0.425185114,0.996839881,0.639563262,-0.003563217,-0.400672436,0.997723639,0.793249726,0.108905464,-0.221840069,0.995076835,0.528042674,0.114613794,-0.187716514,0.997865736,0.911165357,0.259400696,-0.365173191,0.906053841,0.39634794,0.26101175,-0.388712406,0.906627059,0.999836624,0.312768877,-0.621308804,0.715457439,0.275722295,0.301392883,-0.660834908,0.774030626,1.036281347,0.318931967,-0.688739359,0.584087908,0.225367188,0.332597733,-0.72163713,0.695605278,1.010500431,0.301641941,-0.735643983,0.614804208,0.239200547,0.323916703,-0.782395244,0.721055627,0.976782799,0.30463475,-0.655647874,0.682137847,0.264715523,0.317616463,-0.701084554,0.758118331,0.702233076,0.587777495,-0.005958174,0.976351559,0.580273151,0.584044218,0.006741281,0.990049601,0.680099428,0.839013994,0.191311374,0.748376191,0.537288964,0.83744967,0.14780134,0.828648388,0.668747306,0.98431623,0.607182741,0.550261617,0.523695767,1.05552721,0.484470844,0.573428631,0.661496282,0.983511567,0.64128238,0.566013396,0.531944335,1.09768796,0.513186336,0.510850489,0.700378656,1.114486337,0.487369359,0.436524779,0.492925078,1.200358748,0.320260227,0.426724046
Reverse fly,0.641853094,-0.019949537,-0.560729265,0.997717679,0.648067594,-0.059739426,-0.56506902,0.996110499,0.657182455,-0.063713871,-0.565214038,0.995720208,0.667691708,-0.065074362,-0.565356791,0.995245755,0.629215777,-0.051544148,-0.546678782,0.997301102,0.620394886,-0.048300959,-0.546635032,0.997145295,0.608691335,-0.045452636,-0.546857893,0.997488558,0.686851621,-0.044012826,-0.41634196,0.996118188,0.600127637,-0.036219653,-0.308815688,0.998417199,0.658079863,0.007265814,-0.497900903,0.997098744,0.63373524,0.010253552,-0.469394743,0.997906506,0.791569591,0.10935577,-0.232424855,0.995509803,0.52877605,0.113743626,-0.216371104,0.998068571,0.901894689,0.296095431,-0.322252989,0.910393775,0.40862602,0.271918237,-0.391420335,0.91310817,0.986191928,0.371074677,-0.583412886,0.732038617,0.290801287,0.333297849,-0.753272533,0.793854296,1.032410026,0.403179944,-0.646947503,0.608045161,0.234140605,0.349266678,-0.824336529,0.721405983,1.017615557,0.38473478,-0.714119852,0.63911742,0.246031404,0.342429727,-0.896729171,0.745130301,0.987148464,0.377236545,-0.621915758,0.703428686,0.273280114,0.341545135,-0.798991144,0.779056966,0.705504358,0.584387898,0.004045616,0.976308525,0.562828302,0.579477251,-0.003099689,0.990168869,0.690255463,0.845413268,0.230268806,0.764913142,0.528416514,0.845683098,0.188336164,0.841658533,0.683260322,0.981862843,0.634241819,0.567687094,0.528395116,1.047056317,0.561500192,0.596756518,0.675397515,0.976951599,0.686206698,0.580767393,0.532193601,1.110015631,0.59440273,0.52654016,0.714662254,1.142572761,0.507552266,0.449021429,0.48402983,1.208857775,0.409230471,0.441956997
Reverse fly,0.640777767,-0.018576218,-0.504843414,0.997937381,0.648185849,-0.058822189,-0.494256169,0.996483386,0.657716572,-0.060875375,-0.494408846,0.996132672,0.66767776,-0.061427224,-0.494366646,0.995701611,0.627147794,-0.051683385,-0.47779876,0.997557282,0.61623168,-0.048586965,-0.477645397,0.99741447,0.603949666,-0.045923892,-0.477760375,0.997721791,0.68584317,-0.043153249,-0.336855173,0.996492624,0.595406651,-0.036531135,-0.255740911,0.998562872,0.657604873,0.010075734,-0.434106112,0.997383595,0.628460586,0.012052664,-0.407945484,0.99811101,0.789154649,0.116091289,-0.217066288,0.995950282,0.527982235,0.116616718,-0.175709635,0.998257041,0.868806243,0.330059111,-0.255559027,0.917293787,0.428432554,0.294771612,-0.281840056,0.919886708,0.946570754,0.406061053,-0.577940822,0.755492985,0.317785263,0.380197406,-0.635081112,0.812243879,0.975033462,0.45016396,-0.619275331,0.641495228,0.265494168,0.401753575,-0.690551221,0.745533228,0.953191578,0.42345494,-0.681555629,0.670500815,0.278419435,0.388195634,-0.758098185,0.767522812,0.934845626,0.409219205,-0.612478375,0.729300976,0.306017756,0.384784043,-0.675466418,0.798510134,0.701764703,0.586952567,0.006532914,0.977666914,0.554445863,0.581460774,-0.005470564,0.990730703,0.692750156,0.847592473,0.208879516,0.78305316,0.531762064,0.846077085,0.177873284,0.854978204,0.683730006,0.978519738,0.63228929,0.590012431,0.550252676,1.039999366,0.516639054,0.621132433,0.675593197,0.973893583,0.671084762,0.601152539,0.573951185,1.102430344,0.545772433,0.546206295,0.710811675,1.14351666,0.532786965,0.469209492,0.51917541,1.204217196,0.37599498,0.461308181
Reverse fly,0.639772952,-0.017837536,-0.468625456,0.998139083,0.647459209,-0.057297178,-0.457108647,0.996825993,0.657003939,-0.058328636,-0.457251847,0.996510744,0.666740775,-0.058187362,-0.457213014,0.99612087,0.62309438,-0.051477559,-0.442948997,0.997793317,0.610260606,-0.048883677,-0.442811817,0.997663379,0.597119451,-0.046687823,-0.442906708,0.997938395,0.684605539,-0.040565379,-0.312444985,0.996836424,0.588193297,-0.036488798,-0.242580056,0.998697758,0.65603292,0.012085633,-0.406549364,0.997642815,0.621964574,0.014181021,-0.383899242,0.998297334,0.787597418,0.120939493,-0.215107471,0.996349633,0.525222659,0.121289715,-0.160432115,0.998426914,0.847706795,0.340117812,-0.201480865,0.924231112,0.437200397,0.314282954,-0.217198879,0.926201761,0.90936631,0.445551664,-0.43287164,0.77767837,0.329108596,0.400383949,-0.536705852,0.82920301,0.942001522,0.49716261,-0.49712199,0.673148811,0.278219968,0.418811321,-0.603816509,0.768093824,0.917775452,0.473070234,-0.559051275,0.69992137,0.288867146,0.40116182,-0.683721721,0.788383901,0.897714496,0.452123135,-0.465039879,0.753620982,0.317014277,0.402481973,-0.581551433,0.816636741,0.699443281,0.588387668,0.006910416,0.979285479,0.55146867,0.585398138,-0.005868946,0.991375625,0.692939878,0.852749288,0.159546137,0.800911129,0.533285439,0.850950539,0.155532271,0.867109716,0.684103847,0.986134589,0.616356015,0.612690091,0.565376878,1.079333901,0.49758631,0.642570019,0.676188648,0.976180255,0.656320214,0.621919751,0.583776474,1.110826492,0.527898192,0.563482046,0.709440589,1.154434681,0.535234571,0.48840937,0.53672874,1.215091705,0.364968687,0.476592928
Reverse fly,0.634105802,-0.019640706,-0.419803709,0.998322248,0.647317767,-0.057954855,-0.414517105,0.997138262,0.65568161,-0.058295596,-0.414658844,0.996854603,0.665181041,-0.057608243,-0.414694637,0.996502757,0.613894641,-0.052624933,-0.401009858,0.998008847,0.602171302,-0.05005192,-0.400973171,0.997891307,0.590488672,-0.047809433,-0.401117146,0.998138189,0.682954013,-0.037314489,-0.287637889,0.997148931,0.580079436,-0.036491379,-0.222951144,0.998823524,0.655538082,0.012086778,-0.366436005,0.99787724,0.614941657,0.013930366,-0.346027911,0.998466253,0.785025835,0.124861017,-0.197603375,0.996710956,0.517857254,0.122298755,-0.151589274,0.998581469,0.829864383,0.349363953,-0.17277059,0.930736363,0.442112833,0.325021148,-0.227253959,0.932049334,0.875956059,0.456111252,-0.39372611,0.798438311,0.348575294,0.412725627,-0.577698171,0.844801962,0.909033954,0.512923658,-0.462558359,0.703266621,0.309947789,0.45928213,-0.653985202,0.789179802,0.882922828,0.484179348,-0.522432446,0.727723837,0.330412626,0.442801088,-0.723809361,0.807780147,0.862316966,0.459026366,-0.424097836,0.776311934,0.349567115,0.426838607,-0.620364249,0.83335954,0.69657433,0.597637355,0.007420654,0.981028914,0.545009017,0.596551657,-0.006464162,0.992087185,0.691959739,0.859615445,0.159935489,0.81735599,0.529924214,0.860515714,0.154592887,0.878153026,0.684391797,0.985638499,0.616055548,0.632824302,0.563205838,1.075067639,0.495952308,0.660856962,0.673682094,1.03038919,0.656362414,0.639216959,0.583196878,1.106297135,0.527417719,0.577189863,0.707444549,1.154875159,0.545348346,0.506040275,0.533128619,1.208553195,0.379788697,0.48904562
Reverse fly,0.616543889,-0.018360058,-0.428422213,0.998476088,0.626551211,-0.054049809,-0.428494781,0.997401476,0.633581042,-0.053116005,-0.428620994,0.997143209,0.642062128,-0.058182474,-0.428688139,0.996822834,0.603702009,-0.051992062,-0.411848247,0.998188198,0.594931304,-0.050039433,-0.411841244,0.998079479,0.585700154,-0.048138216,-0.412013471,0.998302996,0.66615051,-0.042804811,-0.317392915,0.997410834,0.577167094,-0.036696527,-0.241879195,0.998921752,0.632016778,0.015346139,-0.381460011,0.998081565,0.604320586,0.014344942,-0.357673466,0.998612761,0.767109215,0.129865125,-0.218730479,0.997021556,0.508601308,0.122079231,-0.175464943,0.998716414,0.815616488,0.371755689,-0.17323491,0.934503734,0.440590918,0.337369651,-0.226229385,0.934927762,0.843018651,0.487386107,-0.310919553,0.811237037,0.35352242,0.454084545,-0.548490524,0.855275631,0.852819622,0.544548392,-0.367790014,0.721203566,0.320051402,0.50756526,-0.63097918,0.803205788,0.827485263,0.516764283,-0.421839237,0.74461031,0.337554216,0.491114736,-0.693436623,0.821102381,0.812250793,0.492112756,-0.337008536,0.789701283,0.354953825,0.472847134,-0.586938739,0.844691217,0.688724399,0.603633344,0.007227329,0.982428849,0.540367365,0.604187965,-0.006330161,0.992681921,0.691509604,0.857276499,0.175907239,0.826357126,0.53097409,0.860668302,0.17526859,0.88605535,0.683053613,0.989829421,0.680220425,0.634515166,0.561836064,1.032604694,0.552405238,0.666552842,0.673157692,1.022776842,0.725370169,0.640756369,0.578589857,1.074503064,0.594155908,0.579761386,0.706670284,1.146777749,0.615534961,0.507477522,0.540447235,1.183856964,0.461576939,0.489792138
Reverse fly,0.594332874,-0.006801996,-0.544120431,0.998619199,0.610131025,-0.045332059,-0.546257734,0.997642994,0.621372223,-0.044533435,-0.546313405,0.997409284,0.633240342,-0.045138013,-0.546256185,0.997116208,0.581579328,-0.045740254,-0.525582671,0.998352885,0.571840584,-0.045851532,-0.525594771,0.998253882,0.561738849,-0.045955621,-0.525762916,0.998453856,0.657692194,-0.035484299,-0.419398159,0.997650146,0.555274248,-0.037111901,-0.32580173,0.999013603,0.613891244,0.025594167,-0.489335954,0.998268962,0.583248854,0.022355972,-0.461045325,0.998747528,0.752855599,0.130849406,-0.287187994,0.997310042,0.492937475,0.122234933,-0.23856084,0.998841584,0.802864909,0.35501644,-0.214173526,0.938605845,0.437328637,0.347280174,-0.294415087,0.939404905,0.821419716,0.509631753,-0.385502309,0.826016188,0.355912596,0.478844374,-0.63626498,0.867198229,0.823366046,0.569606483,-0.444735765,0.742323458,0.32410109,0.530711293,-0.713566184,0.819096565,0.799711347,0.542974114,-0.499556303,0.764176726,0.340137452,0.520525098,-0.773765385,0.835755408,0.791227221,0.520489395,-0.412754685,0.805390179,0.355812609,0.50225085,-0.6723212,0.85723865,0.679320931,0.606321931,0.009329572,0.983940065,0.524566114,0.605914235,-0.008630699,0.993305445,0.687606096,0.860755861,0.216907427,0.836372077,0.527836502,0.862017393,0.202901959,0.893347442,0.681587398,0.967448175,0.836919427,0.644291103,0.558986306,1.012764215,0.705175519,0.675118625,0.677217782,1.021067142,0.894104302,0.649926662,0.569020867,1.072153449,0.755756736,0.582946181,0.709179819,1.139364958,0.779044151,0.517370045,0.53894192,1.184636831,0.601297617,0.494538933
Bicep Curl,0.546939611,-0.03297472,0.083631054,0.993166983,0.537041903,-0.05636704,0.066491969,0.990826666,0.53044498,-0.054916024,0.066391356,0.98966074,0.523339808,-0.053374171,0.066139899,0.991758287,0.551089704,-0.053123295,0.033424221,0.988276899,0.554165959,-0.049997985,0.033495814,0.984838963,0.557235479,-0.046881855,0.033323973,0.986402452,0.503543139,-0.039646089,0.009932308,0.992894709,0.551108241,-0.032343209,-0.139321178,0.989623725,0.533274293,-0.009543896,0.073787481,0.995305836,0.546354055,-0.00591594,0.031071212,0.996060193,0.441573709,0.076988816,0.067388453,0.997956753,0.537994981,0.093684673,-0.277945191,0.999800742,0.460451514,0.292676657,0.09776821,0.04174405,0.517073274,0.318582535,-0.281482249,0.936622262,0.538595915,0.447579741,0.102609135,0.032733236,0.621846318,0.480346173,-0.145577163,0.767412424,0.552951396,0.47418654,0.110708937,0.051799778,0.641549945,0.514801919,-0.151732326,0.734956205,0.566107512,0.463859558,0.093549669,0.050114375,0.651940525,0.503377259,-0.133485079,0.703432322,0.562874913,0.457980752,0.093042798,0.051250171,0.64528513,0.493378818,-0.137250096,0.642683685,0.444971889,0.489729494,0.116426542,0.993642449,0.506800234,0.509123087,-0.11639525,0.996317148,0.478976071,0.711968839,0.317833453,0.149982646,0.508258402,0.74942565,0.082625873,0.71189326,0.489699274,0.919517756,0.54009366,0.16273798,0.491935641,0.97789371,0.310633928,0.584811926,0.48133713,0.943035483,0.560124576,0.281203955,0.484184921,0.959525526,0.336304903,0.608228803,0.541981101,0.944450736,0.545001805,0.188351944,0.562701464,1.011815071,0.295079887,0.368051708
Bicep Curl,0.546250641,-0.038165506,0.05747211,0.993719399,0.536800146,-0.066032186,0.040887449,0.991605937,0.530134797,-0.063120902,0.040832065,0.990562499,0.525914788,-0.053671047,0.040639851,0.992453992,0.551062465,-0.063058756,0.007459485,0.989234924,0.554187179,-0.058445938,0.007531072,0.986127615,0.557475984,-0.053709429,0.007450669,0.987507999,0.501816392,-0.038839236,-0.007820388,0.993495166,0.551205039,-0.032131642,-0.158357292,0.990497172,0.531736851,-0.009643502,0.050987612,0.995681167,0.545251131,-0.00593964,0.00808358,0.996371031,0.436334044,0.078001961,0.065471776,0.998080492,0.545966446,0.103545673,-0.28991586,0.999804676,0.426764965,0.303494334,0.097546153,0.043740664,0.521443546,0.323994815,-0.282549232,0.938713193,0.504469275,0.461887777,0.106534503,0.032035816,0.611682057,0.492631465,-0.147048071,0.769314229,0.513271868,0.489416093,0.115480624,0.050521333,0.630335212,0.535178959,-0.154742688,0.736356437,0.527864575,0.484182686,0.0976016,0.048836522,0.637448132,0.526801348,-0.138270766,0.705708742,0.526624084,0.478352845,0.09716133,0.04989522,0.63031137,0.5133003,-0.138725191,0.64621377,0.432891786,0.492949933,0.116400778,0.994092941,0.50666064,0.519561708,-0.116383709,0.996511757,0.472826958,0.726227582,0.297536224,0.158943534,0.518318534,0.744836986,0.088999689,0.71843338,0.482879788,0.931947768,0.475967556,0.170623645,0.49406296,0.956671655,0.30940187,0.585390627,0.474095911,0.955429256,0.490691245,0.29378587,0.484194994,1.014918089,0.334487677,0.614403963,0.537139297,0.975542843,0.479562908,0.19347927,0.563706756,1.005284786,0.312053591,0.375090182
